Run,Size,Time_insert (nanoseconds),Time_getMax (nanoseconds),Time_deleteMax (nanoseconds) 
811,4831025,82216300,1167200,1928100
812,7723225,131510100,1866700,2858800
813,8255870,139974000,2063600,2922000
814,6110995,103982500,1477200,2158800
815,8966124,152710400,2151300,3198900
816,2782145,46984100,675000,932700
817,7549285,133750700,1798700,2663500
818,1118170,18831900,179400,292600
819,1317472,22152700,200600,348000
820,790973,13302500,111100,208300
821,3859691,66810500,942600,1387200
822,7253946,127733500,1779700,2666900
823,8798166,153763000,2128100,3215900
824,4573024,77270300,1101200,1678200
825,2543020,44449200,612600,859500
826,8001033,137717500,1930500,2908800
827,9678978,168740600,2914800,3684200
828,4668835,78674300,1112100,1648200
829,1319400,22876700,216400,354500
830,3816746,64451300,905800,1489200
831,1849691,32296300,324300,522900
832,456514,7688900,73900,129200
833,6112824,103253000,1489600,2202900
834,7720825,135215800,1905100,2895800
835,3963732,66944000,956200,1389200
836,3394895,58321400,807900,1226000
837,6745996,114686600,1611800,2382500
838,7646185,130683900,1794200,2704400
839,8464917,142983800,2088800,2988900
840,3904344,66912700,936400,1392500
841,9286464,161993500,2239300,3299500
842,9225677,158010500,2200300,3407700
843,5985184,106136500,1452200,2208200
844,7443483,132458800,1830900,2624700
845,8266905,140889800,1966100,2923700
846,896027,15160100,174600,260400
847,9935321,174818800,2359500,3629900
848,3244365,54593600,749500,1121900
849,8435072,145150400,1991900,2981700
850,7351462,125218900,1773400,2588000
851,4350025,74420300,1168100,1672500
852,3561514,60736900,834200,1229300
853,9639909,166497400,2271900,3425100
854,3867712,67269700,936000,1344200
855,200835,3552700,39700,56500
856,3575394,61064400,836000,1249000
857,9155628,157093400,2326200,3478900
858,1882688,31737200,343800,530800
859,4820742,83230000,1140100,1691700
860,4928837,84656800,1217400,1769800
861,1698056,28680600,282600,470300
862,4636183,84100200,1111500,1689000
863,6147681,103708100,1508800,2170000
864,8954791,152013500,2105600,3175700
865,7936498,137355200,1872600,2856800
866,7641890,131908900,1897500,2806800
867,3069372,51725100,701900,1033700
868,8075580,137693000,1923400,2872100
869,3261124,58550000,990300,1200900
870,9401382,159182600,2241000,3430700
871,1202626,20332900,199300,335300
872,3507690,59143200,819500,1206900
873,342797,6060800,50000,104200
874,8015130,137947300,1916200,2837100
875,1634443,27724100,291000,456900
876,7830408,133393600,1858300,2906100
877,6741644,114275600,1599500,2411600
878,3992747,68955700,979500,1393500
879,6997212,122646600,1671400,2473800
880,8688955,147539500,2139100,3079700
881,239591,4039200,31400,63200
882,7522456,127619600,1797700,2742400
883,6391649,114196700,1560800,2304100
884,2181928,37951500,520700,741400
885,3538258,60391300,839700,1242600
886,9015422,156431300,2430500,3215000
887,5119247,87068800,1225900,1822900
888,2008394,34906300,439800,622300
889,6262866,105461900,1500100,2223100
890,580275,9730000,175200,185400
891,4372415,76281200,1114500,1729800
892,7537278,127768900,1774300,2688600
893,4172078,74106200,1057900,1462400
894,3746158,64745000,855900,1287500
895,9696776,164325100,2287900,3435400
896,2079642,36346000,464900,661300
897,1541672,26018500,287800,445500
898,2069413,34931300,521800,663700
899,5840112,103792800,1417000,2070900
900,1674077,28404800,377400,578700
901,3033274,51413000,699000,1123600
902,9935984,168907300,2337300,3543100
903,6530007,111030100,1557400,2341100
904,8138459,138758900,1972500,2897200
905,7618847,130526200,1930300,2796600
906,2895913,49198300,687700,998200
907,5385842,93050600,1333400,1928500
908,6710046,113243300,1726800,2398200
909,7519839,128248800,1785300,2660600
910,6831553,116877600,1614800,2420300
911,5798902,101367800,1410500,2118900
912,2961002,50872500,674400,981200
913,8036515,136051800,2385500,3401700
914,6973904,118095900,1749600,2466700
915,7359551,127658900,1749500,2627100
916,6454832,109088200,1541100,2290800
917,8040968,136479900,1906000,2945500
918,1370428,23241400,240100,397200
919,6171816,105423600,1586700,2175600
920,2645093,44730400,587300,1009800
921,8238354,140378500,1930300,2928400
922,8648254,146452200,2051900,3062900
923,356086,6034200,59400,100200
924,8679312,147535700,2877700,3465100
925,6049959,103840400,1430400,2204900
926,7632655,129044100,1833300,2697500
927,9312179,159235800,2219400,3406100
928,7729707,133974800,1876300,2937600
929,83191,1394900,11200,22900
930,3792844,63908000,894700,1309200
931,293275,4968000,38600,77300
932,3371729,59043100,798100,1161100
933,7725253,130643100,1827700,2884000
934,928773,15663500,151200,259900
935,9694677,166609100,2317000,3779000
936,2710668,47480300,613400,885100
937,8190501,141142200,1971400,2919900
938,5546869,94139300,1331000,1978100
939,6642102,116966600,1572000,2380800
940,6901491,119048200,1657500,2473600
941,8592959,146757600,2133800,3029600
942,8052680,138195000,1920200,2963700
943,1070624,18844700,266600,326800
944,7178593,125185800,1698000,2582400
945,4905793,83538700,1161900,1736800
946,5980147,101503400,1435500,2105600
947,1345009,22836500,239200,387100
948,179398,3035000,25900,46800
949,7135832,125448000,1721600,2556600
950,4285253,73477400,1058000,1501300
951,688937,11619900,122800,196900
952,8170227,139788000,1937100,3015600
953,5384783,91444700,1283100,1921000
954,5726878,98867900,1367500,2025500
955,2073089,35180000,625100,757700
956,7685085,130866000,1837600,2838800
957,1629501,27402900,268000,458800
958,8842501,152402200,2153900,3264000
959,4848645,81681500,1160600,1710700
960,6913696,117867800,1639300,2460700
961,2841391,47915200,649200,957400
962,653253,10975600,88100,172000
963,6900749,117544600,1632100,2446000
964,7705968,130777500,1808500,2732800
965,7485901,126769000,1769600,2732900
966,1268758,21384600,210800,360300
967,9476269,166718900,2256300,3394200
968,153654,2582000,20700,40200
969,6899996,118245900,1654000,2436200
970,6084257,102996300,1450000,2226200
971,624558,10522300,82800,165600
972,4379285,74522900,1074300,1526700
973,9023806,156091800,2143700,3220800
974,1362428,24374800,349400,469600
975,2550705,43374300,620000,877500
976,7902538,133277100,1963400,2805300
977,3177938,55298200,774100,1106000
978,8171567,139929300,1958300,2904300
979,9519231,167802800,2439500,3504600
980,4326678,73122500,1030500,1506100
981,270543,4777000,39800,73800
982,9865675,171010300,2320300,3495400
983,2868209,49072200,706700,1077200
984,1923814,33048800,405500,588100
985,8116331,136796000,1938600,2874300
986,4786328,86856700,1170000,1763800
987,4809908,80965900,1163200,1679200
988,3261186,54858800,753000,1102100
989,1840402,32333500,420600,640600
990,8446245,142353200,2001700,3032700
991,8656360,153526200,2101200,3185800
992,1279604,21621800,220600,362800
993,9018470,154884400,2118100,3274200
994,4979755,84003900,1182200,1754400
995,2492602,46001600,684500,947800
996,5357326,90607200,1305400,1889800
997,9938804,168756900,2908500,3845000
998,2104978,38412000,537500,794700
999,6920953,117735800,1664200,2436500
1000,8959602,151433600,2099500,3300400
1001,2637847,46008100,618000,919000
1002,6937282,117640000,1671100,2451600
1003,8820732,153600500,2171100,3139000
1004,515861,8668000,67800,136200
1005,7501778,126955800,1780400,2646700
1006,791765,15018400,191500,242500
1007,9169931,156077400,2167500,3298900
1008,877719,15043300,140800,241100
1009,6578417,112081400,1592100,2309500
1010,9364678,160866300,4171900,6398800
1011,1720166,29077400,293400,481300
1012,317927,5333900,42000,85500
1013,2813204,47916700,644100,948100
1014,5070886,90280800,1230700,1867300
1015,2805826,47372600,633600,918400
1016,6713316,113577500,1614100,2478900
1017,7180277,121700600,1735100,2644900
1018,6344495,111493400,1546400,2426700
1019,4040639,68149200,1003500,1426900
1020,5241204,88630000,1249000,1856600
1021,8888422,152645100,2100400,3205800
1022,3014583,54796000,750800,1079600
1023,9775093,168504500,3177400,5323500
1024,9329863,158902100,2264900,3465300
1025,9479340,163955400,2268300,3363900
1026,3954760,66739800,917000,1384800
1027,7477259,127110200,1795900,2747100
1028,6879787,116428800,1916500,2422900
1029,7493085,128011700,1778600,2736600
1030,3457774,58467500,831700,1200300
1031,7322377,127961900,1774600,2734100
1032,4680082,79259100,1120900,1715600
1033,686929,11848200,133600,187000
1034,1275087,22252900,315100,415000
1035,1644066,29104400,304300,475100
1036,6603002,111356800,1583200,2364400
1037,2386502,40223500,554000,771100
1038,616756,10811600,156700,194500
1039,6944784,119618100,1672800,2456000
1040,7844700,137620200,1853600,2778900
1041,8575480,145612200,2020300,3046300
1042,1233739,21798100,280100,434600
1043,4592815,82575300,1121900,1689400
1044,9704493,169082500,2314200,3471200
1045,4156934,70654300,990000,1457800
1046,6468897,109032400,1541000,2287100
1047,6766345,115474500,1598800,2400600
1048,9606787,166967500,2280700,3439100
1049,6054460,104438200,1429400,2159600
1050,1891442,32037400,341600,547500
1051,7739614,131401000,1844300,2726300
1052,5680555,96650900,1351200,2009400
1053,3132559,52858300,733300,1181400
1054,707238,11931700,108700,185400
1055,565121,9595300,86900,155900
1056,4752814,80352200,1153400,1670100
1057,3701103,62635500,898300,1299700
1058,5749872,100658900,1398800,2034700
1059,7056551,120275400,1681900,2507200
1060,8253840,139637200,1946700,2920600
1061,9377642,163864900,2280900,3388600
1062,8723258,149702500,2055600,3111500
1063,4255035,71788700,1027600,1494900
1064,7429977,125992900,1760700,2655800
1065,2159044,36359000,419300,612900
1066,8626809,146671800,2068200,3085200
1067,5605315,94577800,1344600,2072200
1068,9399186,162733200,2340300,3599100
1069,3902493,66037900,941900,1357300
1070,737812,12455600,107700,196000
1071,1604137,28281200,293600,461900
1072,4941204,87299700,1193400,1741600
1073,6555793,110802500,2481300,2719500
1074,1715152,30963600,356300,523600
1075,5375234,90900000,1333300,1985900
1076,1476817,24941700,357100,474500
1077,9459230,164232600,2291200,3364800
1078,2583730,43567300,577500,821700
1079,4740725,82439600,1115800,1688600
1080,9931222,168582100,2354200,3581200
1081,9490342,161341800,2272300,3356800
1082,8282456,143247500,1990400,2923300
1083,7340388,127493400,1774900,2710600
1084,5013056,84741200,1240600,1830300
1085,3326396,57137900,862600,1407400
1086,1416232,24718100,377500,522200
1087,5077761,86439600,1218800,1793500
1088,4588454,78125000,1210600,1631000
1089,3080143,53407300,869400,1090200
1090,3427916,57879400,794500,1187000
1091,309977,5215500,43300,82700
1092,8086067,136851600,1909900,2860300
1093,9626660,163718300,2277400,3398400
1094,1904062,32344500,326300,524100
1095,917035,15631400,128700,247800
1096,6156421,104784900,1478300,2180100
1097,2035115,34329900,377000,588800
1098,7045059,125600900,1678600,2491900
1099,8649496,147263700,2045300,3086700
1100,7180079,121855200,1686900,2532400
1101,2104047,36313600,597400,791400
1102,6431984,113604800,1527300,2369900
1103,6601381,111475600,1576900,2323000
1104,3931253,67797600,944400,1379200
1105,3284663,55307800,769700,1126500
1106,224775,3841900,31900,61500
1107,7824689,136137500,1891100,2759300
1108,9002464,151833500,2152000,3184200
1109,4642469,78304000,1103500,1632700
1110,6820029,115612000,1628800,2405200
1111,432782,7331500,70400,120300
1112,4131480,69751000,997800,1449300
1113,2079891,35105400,428100,626000
1114,9283987,158950100,2310200,3421900
1115,981018,16532100,162500,273000
1116,3318131,55900100,773800,1135600
1117,4945462,87204600,1190500,1781500
1118,275062,4630300,36000,71600
1119,5299885,89482200,1291000,1945800
1120,1183526,19918700,175500,317800
1121,5257755,91196100,1377200,1931600
1122,2511732,42389000,537100,795700
1123,7862519,134023100,1855600,2793500
1124,2578045,43503500,573600,823400
1125,5419733,92268600,1312800,1930000
1126,5975285,102752000,1553800,2190500
1127,3820489,65128700,899500,1329900
1128,9235840,159684200,2237500,3895600
1129,1529521,26585200,293700,464300
1130,208335,3494600,27500,54400
1131,4351913,73578700,1053600,1557400
1132,9306294,159297400,2192400,3305500
1133,3684477,66020200,912400,1323600
1134,1260587,22639500,259100,361900
1135,5864665,100284300,1426400,2097100
1136,9183427,157437400,2466000,3489900
1137,3075165,51988900,711900,1063700
1138,6279434,109897000,1485500,2251300
1139,7493464,126580500,1795200,2709300
1140,4186588,71166800,1007200,1525700
1141,9404893,159031300,2256400,3324700
1142,3838089,67134200,987600,1360100
1143,6850010,115978000,1673200,2514800
1144,9228772,158890500,2245300,3298500
1145,7175537,125328300,1703900,2606700
1146,3675282,62164100,864100,1295700
1147,1004729,17000900,140700,266200
1148,1541217,26003200,245100,415900
1149,1455958,25431600,303700,441600
1150,6231405,105528300,1490700,2221500
1151,7514056,131138300,1793300,2665100
1152,7747177,133284900,1859000,2787400
1153,7027752,134420100,2207000,2794900
1154,7593063,148976000,2455200,3835600
1155,4280479,81256000,1150300,1609200
1156,4867940,96768700,1553500,2054700
1157,9001860,172946300,2787000,3475800
1158,226600,4188100,34200,67800
1159,2146869,41680200,767500,883100
1160,610602,11651500,159300,202800
1161,5687201,105657700,1491000,2228400
1162,8731499,164417700,2559100,3454700
1163,7560392,141371100,2001200,2840500
1164,9996941,188373900,2618000,3904400
1165,5001340,94587500,1362100,2126100
1166,8319799,153686600,2229100,3229200
1167,5966063,114365400,1504500,2428900
1168,6040075,112990600,3405000,2556600
1169,5290609,101746800,2131800,3336200
1170,5180216,95999200,1416200,1973400
1171,406697,7364900,79100,121900
1172,9399596,174250800,2364500,3611000
1173,5817403,106531500,1578100,2241900
1174,5866478,107685800,1476000,2234100
1175,8294168,152814000,2954000,3263500
1176,9501421,177576900,3264400,6232200
1177,5168037,97786100,1335000,2119800
1178,1050131,19459000,296000,359600
1179,3734654,67841100,1010300,1386300
1180,9044317,165027000,2415500,3510000
1181,4713585,86746700,1663700,2903100
1182,2869054,51855200,907000,1180700
1183,5521176,102556800,1408200,2139000
1184,6614901,122446000,1819800,2551800
1185,1372887,24204800,341600,464600
1186,7977991,145958000,2055800,3060100
1187,5308169,96593200,1371700,1972200
1188,5106031,96411200,1334300,1926100
1189,1828263,33425300,650300,1180300
1190,617203,10996500,159600,195300
1191,100888,1776000,17500,27800
1192,3933150,69553800,1018000,1491700
1193,2866562,52913000,837600,1114400
1194,2975464,56628500,803200,1117500
1195,6451552,114634900,1691200,2463700
1196,3943800,73074100,1059900,1514600
1197,4959618,89432000,1353400,1858500
1198,4192096,74738500,1072800,1564300
1199,7856374,145836300,2050000,2971300
1200,3553073,63289500,1088600,1395200
1201,9436919,172146700,2658100,3543800
1202,1859822,34319700,536900,695300
1203,3036767,54345900,774100,1193300
1204,8378314,149328100,2231600,3156400
1205,8220221,151386500,2136900,3152900
1206,6044598,111837600,1640300,2320300
1207,926558,16621100,230000,307600
1208,3508928,62156000,906300,1299700
1209,341507,6608700,82700,170200
1210,5078577,91463800,1373500,3094900
1211,1266021,23380100,326300,442600
1212,3606682,64642800,998200,2203600
1213,9829375,177986800,2695800,3821500
1214,9515740,177916400,2814800,3576900
1215,9072480,166069900,2529000,3565400
1216,5396958,97639100,1396600,2028600
1217,7458831,133193700,2040300,2848900
1218,3975085,75085400,1033200,1506100
1219,7947111,142639100,2010700,3124700
1220,4490775,82456400,1153100,1689200
1221,5433419,100309600,2027100,3634900
1222,775618,14341100,174500,252900
1223,5317738,99559600,1443200,2037600
1224,1819617,34142900,569200,700000
1225,3261289,57618200,823300,1214100
1226,7536269,140197700,1944400,2935800
1227,9604745,178805800,2507100,3703300
